0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10021,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
